date,genotype,food,cond,cue,plateID,animal,response.time,pir,group,paralyzed
2019_01_07,octr-1,OP50,Tyrosine,oct_1.0,103,1626,3.3,NA,NA,non-paralyzed
2019_01_07,octr-1,OP50,Tyrosine,oct_1.0,103,1627,4.1,NA,NA,non-paralyzed
2019_01_07,octr-1,OP50,Tyrosine,oct_1.0,103,1628,3.4,NA,NA,non-paralyzed
2019_01_07,octr-1,OP50,Tyrosine,oct_1.0,103,1629,9.7,NA,NA,non-paralyzed
2019_01_07,octr-1,OP50,Tyrosine,oct_1.0,103,1630,1.6,NA,NA,non-paralyzed
2019_01_07,octr-1,OP50,Tyrosine,oct_1.0,103,1631,1.4,NA,NA,non-paralyzed
2019_01_07,octr-1,OP50,Tyrosine,oct_1.0,103,1632,2,NA,NA,non-paralyzed
2019_01_07,octr-1,OP50,Tyrosine,oct_1.0,103,1633,3.1,NA,NA,non-paralyzed
2019_01_07,octr-1,OP50,Tyrosine,oct_1.0,103,1634,1.4,NA,NA,non-paralyzed
2019_01_07,octr-1,OP50,Tyrosine,oct_1.0,103,1635,1.3,NA,NA,non-paralyzed
2019_01_07,octr-1,OP50,Tyrosine,oct_1.0,103,1636,8.2,NA,NA,non-paralyzed
2019_01_07,octr-1,OP50,Tyrosine,oct_1.0,103,1637,5.8,NA,NA,non-paralyzed
2019_01_07,octr-1,OP50,Tyrosine,oct_1.0,103,1638,6.5,NA,NA,non-paralyzed
2019_01_07,octr-1,OP50,Tyrosine,oct_1.0,103,1639,2.3,NA,NA,non-paralyzed
2019_01_07,octr-1,OP50,Tyrosine,oct_1.0,103,1640,3.2,NA,NA,non-paralyzed
2019_01_07,octr-1,OP50,Tyrosine,oct_1.0,103,1641,4.3,NA,NA,non-paralyzed
2019_01_07,octr-1,OP50,Tyrosine,oct_1.0,103,1642,5.6,NA,NA,non-paralyzed
2019_01_07,octr-1,OP50,Tyrosine,oct_1.0,103,1643,5.6,NA,NA,non-paralyzed
2019_01_07,octr-1,JUb39,Tyrosine,oct_1.0,104,1644,3.1,NA,NA,non-paralyzed
2019_01_07,octr-1,JUb39,Tyrosine,oct_1.0,104,1645,1.2,NA,NA,non-paralyzed
2019_01_07,octr-1,JUb39,Tyrosine,oct_1.0,104,1646,1.9,NA,NA,non-paralyzed
2019_01_07,octr-1,JUb39,Tyrosine,oct_1.0,104,1647,10.4,NA,NA,non-paralyzed
2019_01_07,octr-1,JUb39,Tyrosine,oct_1.0,104,1648,8.5,NA,NA,non-paralyzed
2019_01_07,octr-1,JUb39,Tyrosine,oct_1.0,104,1649,2.6,NA,NA,non-paralyzed
2019_01_07,octr-1,JUb39,Tyrosine,oct_1.0,104,1650,4.6,NA,NA,non-paralyzed
2019_01_07,octr-1,JUb39,Tyrosine,oct_1.0,104,1652,5.1,NA,NA,non-paralyzed
2019_01_07,octr-1,JUb39,Tyrosine,oct_1.0,104,1653,7.5,NA,NA,non-paralyzed
2019_01_07,octr-1,JUb39,Tyrosine,oct_1.0,104,1654,2.3,NA,NA,non-paralyzed
2019_01_07,octr-1,JUb39,Tyrosine,oct_1.0,104,1655,3.2,NA,NA,non-paralyzed
2019_01_07,octr-1,JUb39,Tyrosine,oct_1.0,104,1656,7.1,NA,NA,non-paralyzed
2019_01_07,octr-1,JUb39,Tyrosine,oct_1.0,104,1657,3.5,NA,NA,non-paralyzed
2019_01_07,octr-1,JUb39,Tyrosine,oct_1.0,104,1659,13.5,NA,NA,non-paralyzed
2019_01_07,octr-1,JUb39,Tyrosine,oct_1.0,104,1660,4.5,NA,NA,non-paralyzed
2019_01_07,octr-1,JUb39,Tyrosine,oct_1.0,104,1661,5.3,NA,NA,non-paralyzed
2019_01_07,octr-1,JUb39,Tyrosine,oct_1.0,104,1662,13.6,NA,NA,non-paralyzed
2019_01_07,octr-1,JUb39,Tyrosine,oct_1.0,104,1663,2.3,NA,NA,non-paralyzed
2019_01_07,octr-1,JUb39,Tyrosine,oct_1.0,104,1664,5.3,NA,NA,non-paralyzed
2019_01_14,N2,JUb39,Tyrosine,oct_1.0,113,1816,8.6,NA,NA,non-paralyzed
2019_01_14,N2,JUb39,Tyrosine,oct_1.0,113,1817,0.9,NA,NA,non-paralyzed
2019_01_14,N2,JUb39,Tyrosine,oct_1.0,113,1818,8.5,NA,NA,non-paralyzed
2019_01_14,N2,JUb39,Tyrosine,oct_1.0,113,1819,6.7,NA,NA,non-paralyzed
2019_01_14,N2,JUb39,Tyrosine,oct_1.0,113,1820,4.4,NA,NA,non-paralyzed
2019_01_14,N2,JUb39,Tyrosine,oct_1.0,113,1821,1.8,NA,NA,non-paralyzed
2019_01_14,N2,JUb39,Tyrosine,oct_1.0,113,1822,6.9,NA,NA,non-paralyzed
2019_01_14,N2,JUb39,Tyrosine,oct_1.0,113,1823,10.8,NA,NA,non-paralyzed
2019_01_14,N2,JUb39,Tyrosine,oct_1.0,113,1824,3.8,NA,NA,non-paralyzed
2019_01_14,N2,JUb39,Tyrosine,oct_1.0,113,1825,1.1,NA,NA,non-paralyzed
2019_01_14,N2,JUb39,Tyrosine,oct_1.0,113,1826,2.7,NA,NA,non-paralyzed
2019_01_14,N2,JUb39,Tyrosine,oct_1.0,113,1827,6.8,NA,NA,non-paralyzed
2019_01_14,N2,JUb39,Tyrosine,oct_1.0,113,1828,10.9,NA,NA,non-paralyzed
2019_01_14,N2,JUb39,Tyrosine,oct_1.0,113,1829,9.8,NA,NA,non-paralyzed
2019_01_14,N2,JUb39,Tyrosine,oct_1.0,113,1830,10.1,NA,NA,non-paralyzed
2019_01_14,N2,JUb39,Tyrosine,oct_1.0,113,1831,5.4,NA,NA,non-paralyzed
2019_01_14,N2,JUb39,Tyrosine,oct_1.0,113,1832,7.2,NA,NA,non-paralyzed
2019_01_14,N2,JUb39,Tyrosine,oct_1.0,113,1833,6.6,NA,NA,non-paralyzed
2019_01_14,N2,JUb39,Tyrosine,oct_1.0,113,1834,4.2,NA,NA,non-paralyzed
2019_01_14,N2,JUb39,Tyrosine,oct_1.0,113,1835,5.6,NA,NA,non-paralyzed
2019_01_14,N2,OP50,Tyrosine,oct_1.0,114,1836,1.7,NA,NA,non-paralyzed
2019_01_14,N2,OP50,Tyrosine,oct_1.0,114,1837,1.8,NA,NA,non-paralyzed
2019_01_14,N2,OP50,Tyrosine,oct_1.0,114,1838,1.2,NA,NA,non-paralyzed
2019_01_14,N2,OP50,Tyrosine,oct_1.0,114,1839,5.4,NA,NA,non-paralyzed
2019_01_14,N2,OP50,Tyrosine,oct_1.0,114,1840,4.6,NA,NA,non-paralyzed
2019_01_14,N2,OP50,Tyrosine,oct_1.0,114,1841,1.9,NA,NA,non-paralyzed
2019_01_14,N2,OP50,Tyrosine,oct_1.0,114,1842,5.1,NA,NA,non-paralyzed
2019_01_14,N2,OP50,Tyrosine,oct_1.0,114,1843,2.1,NA,NA,non-paralyzed
2019_01_14,N2,OP50,Tyrosine,oct_1.0,114,1844,1.4,NA,NA,non-paralyzed
2019_01_14,N2,OP50,Tyrosine,oct_1.0,114,1845,1.3,NA,NA,non-paralyzed
2019_01_14,N2,OP50,Tyrosine,oct_1.0,114,1846,2.3,NA,NA,non-paralyzed
2019_01_14,N2,OP50,Tyrosine,oct_1.0,114,1847,1.6,NA,NA,non-paralyzed
2019_01_14,N2,OP50,Tyrosine,oct_1.0,114,1848,3.7,NA,NA,non-paralyzed
2019_01_14,N2,OP50,Tyrosine,oct_1.0,114,1849,2.9,NA,NA,non-paralyzed
2019_01_14,N2,OP50,Tyrosine,oct_1.0,114,1850,1.5,NA,NA,non-paralyzed
2019_01_14,N2,OP50,Tyrosine,oct_1.0,114,1851,1.5,NA,NA,non-paralyzed
2019_01_14,N2,OP50,Tyrosine,oct_1.0,114,1852,1.4,NA,NA,non-paralyzed
2019_01_14,N2,OP50,Tyrosine,oct_1.0,114,1853,0.9,NA,NA,non-paralyzed
2019_01_14,N2,OP50,Tyrosine,oct_1.0,114,1854,1.5,NA,NA,non-paralyzed
2019_01_14,octr-1,JUb39,Tyrosine,oct_1.0,117,1895,2.2,NA,NA,non-paralyzed
2019_01_14,octr-1,JUb39,Tyrosine,oct_1.0,117,1896,1.7,NA,NA,non-paralyzed
2019_01_14,octr-1,JUb39,Tyrosine,oct_1.0,117,1897,2.6,NA,NA,non-paralyzed
2019_01_14,octr-1,JUb39,Tyrosine,oct_1.0,117,1898,1.4,NA,NA,non-paralyzed
2019_01_14,octr-1,JUb39,Tyrosine,oct_1.0,117,1899,0.8,NA,NA,non-paralyzed
2019_01_14,octr-1,JUb39,Tyrosine,oct_1.0,117,1900,2.9,NA,NA,non-paralyzed
2019_01_14,octr-1,JUb39,Tyrosine,oct_1.0,117,1901,10.1,NA,NA,non-paralyzed
2019_01_14,octr-1,JUb39,Tyrosine,oct_1.0,117,1902,1.5,NA,NA,non-paralyzed
2019_01_14,octr-1,JUb39,Tyrosine,oct_1.0,117,1903,13.2,NA,NA,non-paralyzed
2019_01_14,octr-1,JUb39,Tyrosine,oct_1.0,117,1905,3.1,NA,NA,non-paralyzed
2019_01_14,octr-1,JUb39,Tyrosine,oct_1.0,117,1906,4.2,NA,NA,non-paralyzed
2019_01_14,octr-1,JUb39,Tyrosine,oct_1.0,117,1907,4.4,NA,NA,non-paralyzed
2019_01_14,octr-1,JUb39,Tyrosine,oct_1.0,117,1908,2.5,NA,NA,non-paralyzed
2019_01_14,octr-1,JUb39,Tyrosine,oct_1.0,117,1909,1.1,NA,NA,non-paralyzed
2019_01_14,octr-1,JUb39,Tyrosine,oct_1.0,117,1912,6.8,NA,NA,non-paralyzed
2019_01_14,octr-1,JUb39,Tyrosine,oct_1.0,117,1914,2.6,NA,NA,non-paralyzed
2019_01_14,octr-1,OP50,Tyrosine,oct_1.0,118,1915,2.7,NA,NA,non-paralyzed
2019_01_14,octr-1,OP50,Tyrosine,oct_1.0,118,1916,2.4,NA,NA,non-paralyzed
2019_01_14,octr-1,OP50,Tyrosine,oct_1.0,118,1917,2.7,NA,NA,non-paralyzed
2019_01_14,octr-1,OP50,Tyrosine,oct_1.0,118,1918,7.9,NA,NA,non-paralyzed
2019_01_14,octr-1,OP50,Tyrosine,oct_1.0,118,1919,6.7,NA,NA,non-paralyzed
2019_01_14,octr-1,OP50,Tyrosine,oct_1.0,118,1920,4.1,NA,NA,non-paralyzed
2019_01_14,octr-1,OP50,Tyrosine,oct_1.0,118,1921,5.1,NA,NA,non-paralyzed
2019_01_14,octr-1,OP50,Tyrosine,oct_1.0,118,1922,4.9,NA,NA,non-paralyzed
2019_01_14,octr-1,OP50,Tyrosine,oct_1.0,118,1923,8.9,NA,NA,non-paralyzed
2019_01_14,octr-1,OP50,Tyrosine,oct_1.0,118,1924,2.1,NA,NA,non-paralyzed
2019_01_14,octr-1,OP50,Tyrosine,oct_1.0,118,1925,3.4,NA,NA,non-paralyzed
2019_01_14,octr-1,OP50,Tyrosine,oct_1.0,118,1926,5.2,NA,NA,non-paralyzed
2019_01_14,octr-1,OP50,Tyrosine,oct_1.0,118,1927,1.7,NA,NA,non-paralyzed
2019_01_14,octr-1,OP50,Tyrosine,oct_1.0,118,1928,2.9,NA,NA,non-paralyzed
2019_01_14,octr-1,OP50,Tyrosine,oct_1.0,118,1929,1.5,NA,NA,non-paralyzed
2019_01_14,octr-1,OP50,Tyrosine,oct_1.0,118,1930,2.6,NA,NA,non-paralyzed
2019_01_14,octr-1,OP50,Tyrosine,oct_1.0,118,1931,2.8,NA,NA,non-paralyzed
2019_01_14,octr-1,OP50,Tyrosine,oct_1.0,118,1932,5,NA,NA,non-paralyzed
2019_01_14,octr-1,OP50,Tyrosine,oct_1.0,118,1933,1.1,NA,NA,non-paralyzed
2019_01_14,octr-1,OP50,Tyrosine,oct_1.0,118,1934,1.2,NA,NA,non-paralyzed
2019_01_14,tyra-2,JUb39,Tyrosine,oct_1.0,123,2015,3.3,NA,NA,non-paralyzed
2019_01_14,tyra-2,JUb39,Tyrosine,oct_1.0,123,2016,8,NA,NA,non-paralyzed
2019_01_14,tyra-2,JUb39,Tyrosine,oct_1.0,123,2017,8.4,NA,NA,non-paralyzed
2019_01_14,tyra-2,JUb39,Tyrosine,oct_1.0,123,2018,4,NA,NA,non-paralyzed
2019_01_14,tyra-2,JUb39,Tyrosine,oct_1.0,123,2019,2.8,NA,NA,non-paralyzed
2019_01_14,tyra-2,JUb39,Tyrosine,oct_1.0,123,2020,1.9,NA,NA,non-paralyzed
2019_01_14,tyra-2,JUb39,Tyrosine,oct_1.0,123,2021,5.2,NA,NA,non-paralyzed
2019_01_14,tyra-2,JUb39,Tyrosine,oct_1.0,123,2024,5,NA,NA,non-paralyzed
2019_01_14,tyra-2,JUb39,Tyrosine,oct_1.0,123,2025,1.2,NA,NA,non-paralyzed
2019_01_14,tyra-2,JUb39,Tyrosine,oct_1.0,123,2026,4.8,NA,NA,non-paralyzed
2019_01_14,tyra-2,JUb39,Tyrosine,oct_1.0,123,2028,4,NA,NA,non-paralyzed
2019_01_14,tyra-2,JUb39,Tyrosine,oct_1.0,123,2029,3.4,NA,NA,non-paralyzed
2019_01_14,tyra-2,JUb39,Tyrosine,oct_1.0,123,2030,3.1,NA,NA,non-paralyzed
2019_01_14,tyra-2,JUb39,Tyrosine,oct_1.0,123,2031,3.6,NA,NA,non-paralyzed
2019_01_14,tyra-2,JUb39,Tyrosine,oct_1.0,123,2032,2.4,NA,NA,non-paralyzed
2019_01_14,tyra-2,JUb39,Tyrosine,oct_1.0,123,2033,5.6,NA,NA,non-paralyzed
2019_01_14,tyra-2,JUb39,Tyrosine,oct_1.0,123,2034,7.7,NA,NA,non-paralyzed
2019_01_14,tyra-2,OP50,Tyrosine,oct_1.0,124,2035,1.1,NA,NA,non-paralyzed
2019_01_14,tyra-2,OP50,Tyrosine,oct_1.0,124,2036,5.1,NA,NA,non-paralyzed
2019_01_14,tyra-2,OP50,Tyrosine,oct_1.0,124,2037,3.5,NA,NA,non-paralyzed
2019_01_14,tyra-2,OP50,Tyrosine,oct_1.0,124,2038,2.9,NA,NA,non-paralyzed
2019_01_14,tyra-2,OP50,Tyrosine,oct_1.0,124,2039,3.2,NA,NA,non-paralyzed
2019_01_14,tyra-2,OP50,Tyrosine,oct_1.0,124,2040,5.8,NA,NA,non-paralyzed
2019_01_14,tyra-2,OP50,Tyrosine,oct_1.0,124,2041,1.5,NA,NA,non-paralyzed
2019_01_14,tyra-2,OP50,Tyrosine,oct_1.0,124,2042,3.5,NA,NA,non-paralyzed
2019_01_14,tyra-2,OP50,Tyrosine,oct_1.0,124,2043,2.7,NA,NA,non-paralyzed
2019_01_14,tyra-2,OP50,Tyrosine,oct_1.0,124,2044,1.2,NA,NA,non-paralyzed
2019_01_14,tyra-2,OP50,Tyrosine,oct_1.0,124,2045,3.8,NA,NA,non-paralyzed
2019_01_14,tyra-2,OP50,Tyrosine,oct_1.0,124,2046,3.4,NA,NA,non-paralyzed
2019_01_14,tyra-2,OP50,Tyrosine,oct_1.0,124,2047,2.6,NA,NA,non-paralyzed
2019_01_14,tyra-2,OP50,Tyrosine,oct_1.0,124,2048,2.8,NA,NA,non-paralyzed
2019_01_14,tyra-2,OP50,Tyrosine,oct_1.0,124,2049,3.2,NA,NA,non-paralyzed
2019_01_14,tyra-2,OP50,Tyrosine,oct_1.0,124,2050,3.7,NA,NA,non-paralyzed
2019_01_14,tyra-2,OP50,Tyrosine,oct_1.0,124,2051,1.1,NA,NA,non-paralyzed
2019_01_14,tyra-2,OP50,Tyrosine,oct_1.0,124,2052,5.7,NA,NA,non-paralyzed
2019_01_14,tyra-2,OP50,Tyrosine,oct_1.0,124,2053,3.1,NA,NA,non-paralyzed
2019_01_14,tyra-2,OP50,Tyrosine,oct_1.0,124,2054,2.5,NA,NA,non-paralyzed
2019_02_05,N2,OP50,Tyrosine,oct_1.0,132,2193,2,NA,NA,non-paralyzed
2019_02_05,N2,OP50,Tyrosine,oct_1.0,132,2194,1.1,NA,NA,non-paralyzed
2019_02_05,N2,OP50,Tyrosine,oct_1.0,132,2195,2.2,NA,NA,non-paralyzed
2019_02_05,N2,OP50,Tyrosine,oct_1.0,132,2196,1.4,NA,NA,non-paralyzed
2019_02_05,N2,OP50,Tyrosine,oct_1.0,132,2197,0.8,NA,NA,non-paralyzed
2019_02_05,N2,OP50,Tyrosine,oct_1.0,132,2198,1.1,NA,NA,non-paralyzed
2019_02_05,N2,OP50,Tyrosine,oct_1.0,132,2199,1.3,NA,NA,non-paralyzed
2019_02_05,N2,OP50,Tyrosine,oct_1.0,132,2200,4.9,NA,NA,non-paralyzed
2019_02_05,N2,OP50,Tyrosine,oct_1.0,132,2201,1.9,NA,NA,non-paralyzed
2019_02_05,N2,OP50,Tyrosine,oct_1.0,132,2202,1.3,NA,NA,non-paralyzed
2019_02_05,N2,OP50,Tyrosine,oct_1.0,132,2203,2.9,NA,NA,non-paralyzed
2019_02_05,N2,OP50,Tyrosine,oct_1.0,132,2204,2.9,NA,NA,non-paralyzed
2019_02_05,N2,OP50,Tyrosine,oct_1.0,132,2205,1.8,NA,NA,non-paralyzed
2019_02_05,N2,OP50,Tyrosine,oct_1.0,132,2206,8.4,NA,NA,non-paralyzed
2019_02_05,N2,OP50,Tyrosine,oct_1.0,132,2207,1.6,NA,NA,non-paralyzed
2019_02_05,N2,OP50,Tyrosine,oct_1.0,132,2208,6.1,NA,NA,non-paralyzed
2019_02_05,N2,OP50,Tyrosine,oct_1.0,132,2209,1.4,NA,NA,non-paralyzed
2019_02_05,N2,OP50,Tyrosine,oct_1.0,132,2210,1.8,NA,NA,non-paralyzed
2019_02_05,N2,OP50,Tyrosine,oct_1.0,132,2211,1.5,NA,NA,non-paralyzed
2019_02_05,N2,OP50,Tyrosine,oct_1.0,132,2212,2.5,NA,NA,non-paralyzed
2019_02_05,N2,JUb39,Tyrosine,oct_1.0,133,2193,1.8,NA,NA,non-paralyzed
2019_02_05,N2,JUb39,Tyrosine,oct_1.0,133,2195,4.1,NA,NA,non-paralyzed
2019_02_05,N2,JUb39,Tyrosine,oct_1.0,133,2196,2,NA,NA,non-paralyzed
2019_02_05,N2,JUb39,Tyrosine,oct_1.0,133,2197,2.4,NA,NA,non-paralyzed
2019_02_05,N2,JUb39,Tyrosine,oct_1.0,133,2198,4.4,NA,NA,non-paralyzed
2019_02_05,N2,JUb39,Tyrosine,oct_1.0,133,2199,6,NA,NA,non-paralyzed
2019_02_05,N2,JUb39,Tyrosine,oct_1.0,133,2200,4.2,NA,NA,non-paralyzed
2019_02_05,N2,JUb39,Tyrosine,oct_1.0,133,2201,3.1,NA,NA,non-paralyzed
2019_02_05,N2,JUb39,Tyrosine,oct_1.0,133,2202,8.2,NA,NA,non-paralyzed
2019_02_05,N2,JUb39,Tyrosine,oct_1.0,133,2203,2.1,NA,NA,non-paralyzed
2019_02_05,N2,JUb39,Tyrosine,oct_1.0,133,2204,10.4,NA,NA,non-paralyzed
2019_02_05,N2,JUb39,Tyrosine,oct_1.0,133,2205,3.9,NA,NA,non-paralyzed
2019_02_05,N2,JUb39,Tyrosine,oct_1.0,133,2206,3.8,NA,NA,non-paralyzed
2019_02_05,N2,JUb39,Tyrosine,oct_1.0,133,2207,2.6,NA,NA,non-paralyzed
2019_02_05,N2,JUb39,Tyrosine,oct_1.0,133,2208,9.3,NA,NA,non-paralyzed
2019_02_05,N2,JUb39,Tyrosine,oct_1.0,133,2209,2,NA,NA,non-paralyzed
2019_02_05,N2,JUb39,Tyrosine,oct_1.0,133,2210,11.8,NA,NA,non-paralyzed
2019_02_05,N2,JUb39,Tyrosine,oct_1.0,133,2211,4.3,NA,NA,non-paralyzed
2019_02_05,N2,JUb39,Tyrosine,oct_1.0,133,2212,8.4,NA,NA,non-paralyzed
2019_02_05,octr-1,OP50,Tyrosine,oct_1.0,134,2213,1.7,NA,NA,non-paralyzed
2019_02_05,octr-1,OP50,Tyrosine,oct_1.0,134,2214,0.8,NA,NA,non-paralyzed
2019_02_05,octr-1,OP50,Tyrosine,oct_1.0,134,2215,1.5,NA,NA,non-paralyzed
2019_02_05,octr-1,OP50,Tyrosine,oct_1.0,134,2216,1.6,NA,NA,non-paralyzed
2019_02_05,octr-1,OP50,Tyrosine,oct_1.0,134,2217,1.6,NA,NA,non-paralyzed
2019_02_05,octr-1,OP50,Tyrosine,oct_1.0,134,2218,1.4,NA,NA,non-paralyzed
2019_02_05,octr-1,OP50,Tyrosine,oct_1.0,134,2219,1.9,NA,NA,non-paralyzed
2019_02_05,octr-1,OP50,Tyrosine,oct_1.0,134,2220,1.9,NA,NA,non-paralyzed
2019_02_05,octr-1,OP50,Tyrosine,oct_1.0,134,2221,1.4,NA,NA,non-paralyzed
2019_02_05,octr-1,OP50,Tyrosine,oct_1.0,134,2222,1.2,NA,NA,non-paralyzed
2019_02_05,octr-1,OP50,Tyrosine,oct_1.0,134,2223,1.2,NA,NA,non-paralyzed
2019_02_05,octr-1,OP50,Tyrosine,oct_1.0,134,2224,2,NA,NA,non-paralyzed
2019_02_05,octr-1,OP50,Tyrosine,oct_1.0,134,2225,2.1,NA,NA,non-paralyzed
2019_02_05,octr-1,OP50,Tyrosine,oct_1.0,134,2226,2.4,NA,NA,non-paralyzed
2019_02_05,octr-1,OP50,Tyrosine,oct_1.0,134,2227,1.6,NA,NA,non-paralyzed
2019_02_05,octr-1,OP50,Tyrosine,oct_1.0,134,2228,1.4,NA,NA,non-paralyzed
2019_02_05,octr-1,OP50,Tyrosine,oct_1.0,134,2229,1.4,NA,NA,non-paralyzed
2019_02_05,octr-1,OP50,Tyrosine,oct_1.0,134,2230,1.1,NA,NA,non-paralyzed
2019_02_05,octr-1,OP50,Tyrosine,oct_1.0,134,2231,11.1,NA,NA,non-paralyzed
2019_02_05,octr-1,OP50,Tyrosine,oct_1.0,134,2232,1.7,NA,NA,non-paralyzed
2019_02_05,octr-1,JUb39,Tyrosine,oct_1.0,135,2233,2.6,NA,NA,non-paralyzed
2019_02_05,octr-1,JUb39,Tyrosine,oct_1.0,135,2234,1.7,NA,NA,non-paralyzed
2019_02_05,octr-1,JUb39,Tyrosine,oct_1.0,135,2236,1.5,NA,NA,non-paralyzed
2019_02_05,octr-1,JUb39,Tyrosine,oct_1.0,135,2237,4.9,NA,NA,non-paralyzed
2019_02_05,octr-1,JUb39,Tyrosine,oct_1.0,135,2238,1.8,NA,NA,non-paralyzed
2019_02_05,octr-1,JUb39,Tyrosine,oct_1.0,135,2239,2.3,NA,NA,non-paralyzed
2019_02_05,octr-1,JUb39,Tyrosine,oct_1.0,135,2240,1.9,NA,NA,non-paralyzed
2019_02_05,octr-1,JUb39,Tyrosine,oct_1.0,135,2241,2.2,NA,NA,non-paralyzed
2019_02_05,octr-1,JUb39,Tyrosine,oct_1.0,135,2242,1.2,NA,NA,non-paralyzed
2019_02_05,octr-1,JUb39,Tyrosine,oct_1.0,135,2243,1.5,NA,NA,non-paralyzed
2019_02_05,octr-1,JUb39,Tyrosine,oct_1.0,135,2246,2.2,NA,NA,non-paralyzed
2019_02_05,octr-1,JUb39,Tyrosine,oct_1.0,135,2247,2.2,NA,NA,non-paralyzed
2019_02_05,octr-1,JUb39,Tyrosine,oct_1.0,135,2248,1.3,NA,NA,non-paralyzed
2019_02_05,octr-1,JUb39,Tyrosine,oct_1.0,135,2249,7,NA,NA,non-paralyzed
2019_02_05,octr-1,JUb39,Tyrosine,oct_1.0,135,2250,1.8,NA,NA,non-paralyzed
2019_02_05,octr-1,JUb39,Tyrosine,oct_1.0,135,2251,1.1,NA,NA,non-paralyzed
2019_02_05,octr-1,JUb39,Tyrosine,oct_1.0,135,2252,2.9,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,136,2253,0.8,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,136,2254,7.4,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,136,2255,5,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,136,2256,5,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,136,2257,2.8,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,136,2258,7.9,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,136,2259,2.2,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,136,2260,0.9,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,136,2261,1.8,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,136,2262,4.3,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,136,2263,9.3,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,136,2264,1.8,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,136,2265,2.6,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,136,2266,2.1,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,136,2267,6.3,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,136,2268,5.5,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,136,2269,6,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,136,2270,10,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,136,2271,1,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,136,2272,4.6,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,137,2273,8.1,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,137,2275,5.8,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,137,2277,10.2,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,137,2278,1.2,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,137,2279,6.5,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,137,2280,2.8,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,137,2281,4.4,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,137,2283,5.1,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,137,2284,6.7,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,137,2285,6.5,NA,NA,non-paralyzed
2019_02_05,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,137,2286,9.7,NA,NA,non-paralyzed
